"","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"BONG",5.57243006722235,5.63275869918157,5.69441084896302,5.74477418349806,5.80418800182359,5.86533482057873,5.92943058672044,5.99478085826976,6.06093941284634,6.19138452866608,6.24401795690183,6.42317985961234,6.49101458333659,6.60868684562228,6.67856773312872,6.78210269558542,6.87091540910494,6.95049756328846,6.93299453919347,6.84710136679529,6.7241840952249,6.77970294933653,6.89355469843766,6.86047656945682,6.88666212822743,6.94868233145285,6.90309570100061,7.04231855833691,7.03454063960226,7.17711131309538,7.13014636956494,7.05562240556861,7.20839284632939,7.11247215493128,7.25790789896488,7.36537375332748,7.22543715686653,7.26819922359464,7.94935887161582,7.8893115266734,7.72516407280141,7.65952868358478,7.73378846893098,7.71791816626256,7.7353158195064,7.74915449991445,7.68627266156074,7.67766566503327,7.61122910737283,7.54615353455292,7.54945451103064
"BOWL",3.81592472891005,3.87996931703606,3.93836223717957,3.99849771106744,4.05567723659983,4.10677396803192,4.16285389767213,4.22669489072763,4.28824534793251,4.41671006847387,4.4633642577185,4.63695739789753,4.69680937257571,4.80236058262262,4.88154564829202,5.00798741852151,5.11316759376011,5.2161905456537,5.21918147688116,5.15431397202857,5.05155720958666,5.126085613079,5.25822888271826,5.24917476813084,5.29926350181405,5.37358464596045,5.35206226614554,5.51185318204334,5.52722400101845,5.6948873168074,5.6750015571854,5.61755784385055,5.79521690826393,5.7177910209554,5.88475883691673,6.01464643221084,5.8951459771044,5.90739794875029,5.91450379252487,6.0131583965883,5.98911287025883,5.93910890986352,6.02069973834965,6.01217917918718,6.0282512137371,6.03993145907933,5.98715912939336,5.98270125442958,5.91743894915894,5.85826342941052,5.86226137409204
"BRAS",10.2210246214403,10.2735281383463,10.3259861394734,10.3812742104987,10.4333913960369,10.4855108835543,10.535952329138,10.5991868756485,10.6623153512425,10.7863824174955,10.8358503161353,11.0050430679061,11.064679714818,11.1729631521711,11.2571573238321,11.3789844014795,11.4868354474717,11.5852477953888,11.5877706513277,11.5128171631185,11.4009180704984,11.4817730808588,11.6116750297662,11.5981681370145,11.6470009182053,11.7215535185041,11.6926333626445,11.8532422084462,11.8614654027298,12.0237139568744,11.9114906912453,11.7724806484896,11.8619472036316,11.6989448669756,11.7782021953171,11.8232827566422,11.6178981901862,11.6033796975173,11.5832362415385,11.6503141521369,11.5952192181568,11.5125030159184,11.5616151322843,11.5058637175304,11.4896166371455,11.4631616704578,11.4021320253867,11.3916536396632,11.3145654518636,11.2459621469385,11.244675354373
"BRAT",7.75602848770211,7.81282302272952,7.86759116136698,7.92480536770431,7.98308031114569,8.03718222931295,8.09479256589212,8.15622303108787,8.22421923495441,8.34486263609505,8.39346708454174,8.56766925029557,8.57638281667967,8.6296417202321,8.65986490605554,8.72119207342087,8.77659609611328,8.82357545069487,8.76554897702161,8.64486650086141,8.48351789811642,8.50539238921945,8.57185290252424,8.50122154879818,8.497418816546,8.51820072504987,8.43644547202741,8.53769332834785,8.49019249426598,8.60018127286902,8.51848799415655,8.40946096966761,8.53467591249817,8.40197478905125,8.50981809428822,8.58339672877718,8.40913288858572,8.41595538459104,8.41880183539516,8.5126343702167,8.4925843086487,8.43539926719665,8.51306682114612,8.48729340194187,8.49920915004811,8.51254440390337,8.45276757345288,8.44455671024059,8.37778716127827,8.30823279974722,8.30402682228456
"BRDM",6.72147734027331,6.77597783443431,6.837547170945,6.88867061130967,6.94819062558033,7.00188524084008,7.05687145138358,7.12010832392641,7.18759381721726,7.30781244785759,7.35944384433226,7.53235569615931,7.59629636169385,7.71039961068537,7.63186593328348,7.88774050706937,7.96659366342216,8.04387162255926,7.88786474025133,7.77182289373505,7.40157839146602,7.60358263654395,7.80145574648777,7.30145249485457,7.53857181107366,7.81130338290182,7.74935441109095,8.06177989726769,7.8875672840978,8.10994792749782,8.08643815335216,7.53937143677047,7.75838448373612,7.55821424720244,7.89604784137976,8.27194710339144,8.09347624748972,8.1463554955169,8.21717794686265,8.37403670347192,8.39460449360857,7.88061319357056,8.47554213638288,8.38124205637224,8.39777639037734,8.41040486343235,8.35711445308945,8.35488009114181,8.29013585955595,8.23328750310951,8.23609113230988
"BRDN",9.18775484883746,9.24245094117445,9.29831408404564,9.35862486549593,9.41504775562067,9.46668831968191,9.52536238848938,9.59026335684227,9.65245201066004,9.77710188514151,9.8234465214739,9.9999786342702,10.0675737516688,10.3547578219229,10.2309715315655,10.4896425962371,10.5401125277203,10.6236215905256,10.4167267145902,10.2260112350364,10.0441294629407,10.1230541289266,10.2478782073099,9.64981270544833,9.9854102602618,10.1064746945953,10.0649437973734,10.3799010189388,10.1569289502326,10.3713099717403,10.0888228418785,9.78747309216976,10.2946574766691,9.67284393715004,10.1796333560109,10.5842191133824,10.4628052142008,10.4509480840985,10.3655207082381,10.7306389416243,10.7785835025556,10.6730092817749,10.8288237325167,10.7321952682595,10.7444107970522,10.7560805654148,10.6953119080545,10.6901418801213,10.6258242507934,10.5662836467692,10.5696390735847
"BRDS",8.36934031586468,8.42517375583008,8.48677739684668,8.53872598973678,8.59706349035029,8.64646829474613,8.70224609961482,8.76846879995023,8.83512526333542,8.95955017120158,9.01391055510918,9.19165220872409,9.25272924516589,9.3661908011725,9.30291931630129,9.56266936298769,9.60900484456302,9.62801445445045,9.4629198250907,9.39252884266994,9.10699207245015,9.16389974339493,9.34405777356978,8.83657113613786,9.12600733007989,9.17134254440725,8.96492326740712,9.34512449430687,9.23209116262986,9.3609092464264,9.19749000132222,8.88207904103827,8.93822358318866,8.66238239090237,8.96016165941672,9.51275351939294,9.39155197986826,9.4193061801788,9.04511360985037,9.7007684924547,9.66801007484706,9.59313966314596,9.89416607638931,9.73452111766697,9.74171178510861,9.74937361793913,9.69019728804385,9.6795896652501,9.61082019935259,9.54105419037108,9.54136400526657
"BROW",8.41104580491112,8.46809947099018,8.52187609814885,8.57152475836413,8.62890013207246,8.67620072569589,8.72972221754997,8.78976178875144,8.8551863767209,8.97878211146702,9.02739422182024,9.19884544309665,9.25726061649294,9.3787117131429,9.46719503652137,9.5906450892286,9.69942348588338,9.8011464887507,9.80446887280859,9.74044132453437,9.63687950520448,9.71282837668506,9.84655472835148,9.83354698339017,9.88439603691862,9.96603538696195,9.94171052602778,10.0575704913302,10.0258090707002,10.151084917811,10.0895583839192,9.99090550502136,10.1306266364845,10.0110766235457,10.137209988732,10.226254058455,10.07334758053,10.0506109916654,10.0313362335701,10.0963736940414,10.0502155816542,9.96810191759136,10.0216876592155,10.0026183367539,10.0149268716334,10.0236542672405,9.95887813138039,9.9512366048283,9.87614605095139,9.8110623317678,9.80912534663033
"BSON",7.4388108526074,7.49015039876481,7.54422157403468,7.60382385493322,7.65810231796794,7.71056728501797,7.76077308620154,7.82360617040543,7.89050931781735,8.01443528901395,8.06568711853005,8.23636310212786,8.30059795064504,8.41150408737161,8.49506515868364,8.61247927147235,8.72089494599988,8.81826114548731,8.82176715788102,8.75772283969771,8.64834706559468,8.7255218776627,8.85198419835271,8.84162644069199,8.89147331216099,8.97000751328325,8.94605925624275,9.10346686220169,9.10934888366181,9.27173250390215,9.25140861613507,9.19449820144298,9.36547424354475,9.29158373860278,9.45597499010534,9.58366078790009,9.456507291778,9.52477009328089,9.59330776347654,9.7383050225099,9.77211871513662,9.7718529738274,9.84642916217484,9.82099878668054,9.8369186574354,9.8487633810872,9.78185447638689,9.77437522509461,9.70438960372949,9.63601584940187,9.63127530780549
"BUCK",6.37793491847364,6.42827764347304,6.48171453844478,6.53150382306554,6.5881989640693,6.63900266710809,6.69122333858549,6.75131574206587,6.80692007684987,6.83424970690176,6.79422685165195,6.8764080947654,6.85566863307018,6.88167255038156,6.88845828716228,6.92586081738187,6.94284544823323,6.9583705180208,6.86956476274742,6.71642990014124,6.5188746270626,6.50402341951265,6.54657290326262,6.4388987013635,6.40020731725417,6.38792063700221,6.2709483338088,6.34278615487113,6.26263952610708,6.33621223217245,6.21850705250333,6.07340437412839,6.15931796617706,5.99730982590221,6.06939405845796,6.10808871493678,5.90068343502806,5.87505296054106,5.84704071290986,5.90037576189328,5.84788629828866,5.7903292687668,5.86352075285873,5.84133474367007,5.84821839518823,5.85841064798218,5.79687944304712,5.78718999332947,5.71370712943014,5.64384204401568,5.64489931506023
"BURK",3.21561792184779,3.28243940559098,3.34640533726444,3.40337752351316,3.46887750428407,3.52475360430699,3.58491618016788,3.65315929640337,3.72181691754044,3.85699659440603,3.91489087259741,4.09254289671035,4.16292788678385,4.28012089827404,4.37552459649108,4.51150467011045,4.6203118674728,4.73144048856379,4.73781665656066,4.67864962745461,4.57660731260739,4.71167399236778,4.8968570361771,4.94239964058722,5.04300546823326,5.1781459673265,5.21195071873268,5.42621881279549,5.48821159500925,5.7074214689373,5.7372916605603,5.7355929917498,5.96786763269144,5.94616794520267,6.16701429679424,6.35080675668884,6.28749969587626,6.40708699392916,6.52805575304499,6.73395582907422,6.82559676257832,6.77299124500261,6.8569597283165,6.84396721697704,6.86771826739761,6.88101416806857,6.83283074194182,6.83724205240221,6.77065882861314,6.71128763607651,6.71987146946461
"CBAR",0.224747034983274,0.279419516928015,0.334936944089297,0.387194433026784,0.440279641703274,0.488600401096853,0.546544481479795,0.60629751503398,0.671104151925598,0.795378525577231,0.841503140904285,1.01477611154842,1.07743814347564,1.18830285558065,1.27600627739549,1.40038956424197,1.50508821165284,1.6046428234633,1.60877265167452,1.3883763218672,1.22577311662195,1.24326255231724,1.31708191289252,1.25047652945036,1.24341659461458,1.26654531225861,1.18458446047212,1.28572944151985,1.23280755284546,1.33827902393646,1.25886431329395,1.14617240609199,1.26228629463417,1.12768991703931,1.23177046790084,1.30002018862754,1.12280875296723,1.12676943650459,1.12923413406145,1.22307423524749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CBAY",2.33543980151185,2.38770499037869,2.43552918817078,2.49077185404487,2.54509872010158,2.59069242002281,2.64154510622412,2.70106345899101,2.76763171347894,2.89165484310934,2.93427035675945,3.11439812640574,3.18352172050303,3.2920570345728,3.3752877096948,3.50066125239601,3.60748866109995,3.70670051245684,3.70714563857799,3.64744504470581,3.53382400590499,3.6093557643121,3.73927475708515,3.7313987508219,3.77868887620507,3.85626235781639,3.83351789458846,3.99089534591306,4.00057291624347,4.16116546651737,4.13422691819972,4.08085471294945,4.25291767929011,4.17621661174218,4.34056556544465,4.46381820075058,4.34147017624778,4.40573632343776,4.46915063574635,4.61394833260412,4.64762095570382,4.58631856548554,4.66568811104886,4.64622197938202,4.65532039483335,4.65982959496316,4.59687875703341,4.59019793942967,4.51856652923382,4.45122966758218,4.44989007347601
"CDAV",5.15936986266911,5.21932257964287,5.2722109452056,5.3252044905638,5.38043798609768,5.43167888527528,5.48327885630952,5.54579820732256,5.61017939334532,5.73638211416267,5.78497808694648,5.95354273846897,6.01595657581537,6.1313535523605,6.22024647506797,6.29807223112341,6.35666566299137,6.4130405285289,6.3685276383895,6.25308046857483,6.10086545807074,6.12574730403669,6.20598656859564,6.14288819677583,6.14657479553101,6.18179058609602,6.11367272400759,6.22202324683059,6.18639855856942,6.29768226930386,6.22142738343664,6.12535125702433,6.25052749974134,6.12898546626469,6.24444396780803,6.32716255714249,6.15001394062657,6.1566187103625,6.16815732696912,6.26509486447474,6.24070714547573,6.19007165658826,6.26812968263942,6.25352903044073,6.26694186830434,6.2746903467612,6.20981550783817,6.20184570049297,6.13594770883924,6.06880249113054,6.06595427134066
"CHAL",9.72385916205229,9.77777088478152,9.8365885010413,9.89372679507819,9.95193792785297,10.0099896456263,10.06631961455,10.1269050616961,10.1913704274403,10.3115279716365,10.369528954086,10.5421282966078,10.6872983759321,10.8552682506043,10.9666382716399,11.0164356265407,10.9807456985086,11.0965248202725,10.9430673779536,10.8554342488687,10.7204698616549,10.6960212238944,10.8286096651519,10.7759619767284,10.7875166422117,10.826299879748,10.7617536368593,10.6838495641053,10.4560129627321,10.6256791641627,10.6044378177003,10.5601059095474,10.5989576438512,10.3791820715962,10.4038139804225,10.3922110649564,10.12995372677,10.2625778615735,10.3936486254826,10.6149035833471,10.7265705073896,10.684359060097,10.7716095053789,10.7616086455507,10.7775341006164,10.7886075115688,10.7287722019207,10.716507673607,10.6465652902169,10.5792340401439,10.5797442955148
"CHAP",7.5118872513307,7.56346830594504,7.61551323224468,7.66804973231978,7.73142215121732,7.78876185339547,7.83902748404767,7.90566637651599,7.97279320576683,8.09787173264303,8.13026658792111,8.28244529619419,8.32682913590721,8.41754380877627,8.49423441498773,8.59370580678564,8.68097942845299,8.76116699552714,8.74373922514768,8.66077889987014,8.50239367678289,8.52203987413359,8.60044747680243,8.53415473324506,8.52808739101507,8.55398293801919,8.47079122189799,8.57645418104847,8.53418111892621,8.63541992302284,8.5513056212404,8.44610709169135,8.56746078494428,8.43023560470128,8.53745138401681,8.61000938596036,8.42718453190177,8.43559511495953,8.43965917295245,8.5359819723281,8.5276121319565,8.47144256308509,8.55368153174569,8.5349483216564,8.55217235412342,8.56404444366119,8.50311632506233,8.49559486603835,8.42380673963686,8.36460163133515,8.36002038199584
"CHAR",2.63703491181309,2.69290357303677,2.74790075756831,2.79831277727527,2.86108079670913,2.91046287177397,2.96262872189066,3.02358629128445,3.08961512065833,3.21067156622952,3.26053820092946,3.42704156499177,3.48729142359369,3.6023070033538,3.6892733014503,3.81472659572484,3.91928922578203,3.95627225051218,3.89804216714557,3.77160144394561,3.60255896934493,3.6148151359316,3.67736688484366,3.60103960416665,3.58508418848183,3.60060813256535,3.51143076661822,3.60946376699048,3.55927405282749,3.65984922265172,3.56695583384017,3.44773880636815,3.56468337209987,3.41986456221375,3.52587130351116,3.58769423818012,3.40282233099189,3.40194130850569,3.40045945146844,3.48576621234977,3.45429341319576,3.39175026760331,3.4695333857299,3.44605940723466,3.45788017183034,3.46686437085194,3.4040847678141,3.39605608511548,3.3226120476878,3.25319184654369,3.2515943172273
"CHAT",3.85508310971007,3.91070244646455,3.96746802863539,4.01908231968132,4.07969447846219,4.13113377303978,4.18527194174754,4.24537681217969,4.31672146165123,4.44423747354028,4.49572075754285,4.67408286592167,4.73685024769814,4.80484320213821,4.84531810643158,4.9191580579278,4.97795935984025,5.03312563798979,4.98443181753696,4.87064237173554,4.72010588879184,4.74813441540347,4.83132230702932,4.76836820416792,4.76958021475771,4.7951460384594,4.71903146293829,4.82490201442388,4.77666332185278,4.89619368654237,4.81929382528648,4.71600594582271,4.84734529093945,4.72831598828393,4.84032842536563,4.92233608433718,4.75048550173706,4.76899512007559,4.78593408137095,4.88613849014488,4.86827468479605,4.81735568178398,4.90527697350033,4.8834957956683,4.89611012920707,4.90807110229877,4.84995217970218,4.8495195970155,4.78235409901523,4.72114103700675,4.72332132690368
"CHI1",4.15871073297328,4.21063856918088,4.26556735178291,4.31976968269918,4.37531478527274,4.42357438488188,4.47821340250279,4.54095930407143,4.60609304294252,4.73131550713492,4.78111075421817,4.95362737687768,5.01217023598417,5.12581856897404,5.21160420253055,5.33519396883078,5.44245345595836,5.54017201546245,5.54729240814946,5.4836602846558,5.37704801025031,5.44916291962523,5.57844700992962,5.56856647796511,5.61796138904431,5.69371683896468,5.66790109093949,5.82429104642832,5.8354195107712,5.99957975308396,5.97355837269467,5.91662761705709,6.09666599311818,6.01773143656598,6.18598409114968,6.31690661167288,6.13981879446371,6.15069825927035,6.15275005021627,6.24463500416672,6.22073234198411,6.16442921833449,6.2468016512994,6.22853795813612,6.24507568279111,6.24846646406005,6.18570615782798,6.17619417663602,6.10858021062435,6.04523000752111,6.04267284059516
"CHI2",6.47011086808259,6.52596864698092,6.58214082491709,6.62985103572038,6.68829907229876,6.73682202550782,6.78560580540176,6.84960236355642,6.91411397079116,7.0373302662413,7.08732814507753,7.26363018076502,7.33188271327132,7.44572827631116,7.52995970436117,7.65289886579526,7.75684859189796,7.85970734686056,7.85788865787276,7.79018001842207,7.68211374760036,7.75534798701405,7.88193179104169,7.86984575913347,7.92033551869979,8.00096449482897,7.97602462750055,8.13328431348334,8.14663969658926,8.30541035033242,8.28133344370783,8.2274035539193,8.40259614394403,8.32351561466198,8.48484816541569,8.61397505527312,8.43614578392901,8.44344375033715,8.45301073042725,8.54927729197716,8.522455357712,8.46361326092593,8.5437658138068,8.52228170282313,8.5354200138292,8.54087388112675,8.47671500843428,8.46943699318301,8.39448517077045,8.32885931441941,8.33146620205007
"CHI3",4.12418894460074,4.17379855788435,4.23396866642626,4.29153613857271,4.35044037500814,4.40703867858689,4.46306922508989,4.52661507216906,4.58918561310364,4.71563389341667,4.76657930344808,4.94130653790265,5.01016471763378,5.1157885160425,5.20412112091596,5.32470076578799,5.4350329366852,5.53638626876536,5.54284449336,5.47737104933257,5.37424290025463,5.44817171063389,5.57816796358741,5.56579284201605,5.62022104633084,5.70075591356717,5.67784568047818,5.83022079413046,5.83617451992367,6.0031835474783,5.97962695867206,5.92881867654092,6.10705381520083,6.03394466648172,6.19862977640471,6.32493000694175,6.14959524605545,6.15659314788377,6.160426181346,6.2543853593411,6.23115119382051,6.17232592311655,6.24436695268221,6.22335288224316,6.2363741289605,6.24360794606143,6.17773270875871,6.1736505205931,6.10555865644482,6.03969593880005,6.04248152960268
